ProductID,ProductName,Category,Brand,Cost_Price
PROD-2188,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,8.03
PROD-1838,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.05
PROD-8257,Barbie Dreamhouse,Toys & Games,Mattel,171.05
PROD-6158,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.82
PROD-4504,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,23.88
PROD-3650,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.38
PROD-2468,Blue Yeti USB Microphone,Office Products,Blue,99.1
PROD-7163,Brita Water Filter Pitcher,Home & Kitchen,Brita,13.94
PROD-5920,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,140.64
PROD-4714,Peloton Bike+,Sports & Fitness,Peloton,2001.02
PROD-1179,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.56
PROD-9705,Garmin Forerunner 245,Sports & Fitness,Garmin,252.81
PROD-3254,Becoming,Books & Media,Michelle Obama,16.45
PROD-6675,HP OfficeJet Pro 8025e,Office Products,HP,139.17
PROD-7305,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,9.93
PROD-6609,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,22.51
PROD-5378,Project Hail Mary,Books & Media,Andy Weir,13.19
PROD-9012,Gaiam Yoga Mat,Sports & Fitness,Gaiam,21.97
PROD-8867,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,67.39
PROD-4192,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.83
PROD-9223,Ring Video Doorbell,Electronics,Amazon,160.45
PROD-4233,Dune,Books & Media,Frank Herbert,8.29
PROD-7956,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,16.58
PROD-6247,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.92
PROD-4289,Dune,Books & Media,Frank Herbert,7.57
PROD-4423,Mattel Games UNO,Toys & Games,Mattel,4.83
PROD-9425,Braun Series 7 Electric Razor,Health & Personal Care,Braun,114.93
PROD-1087,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.66
PROD-9679,Where the Crawdads Sing,Books & Media,Delia Owens,9.66
PROD-9229,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,22.62
PROD-1170,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,32.02
PROD-7329,Barbie Dreamhouse,Toys & Games,Mattel,159.3
PROD-4096,Peloton Bike+,Sports & Fitness,Peloton,1890.54
PROD-8254,Anker 737 Power Bank,Electronics,Anker,121.97
PROD-5970,Cards Against Humanity,Toys & Games,Cards Against Humanity,22.76
PROD-4396,K3urig K-Cl4ssic Coff33 M4k3r,Home & Kitchen,Keurig,99.68
PROD-2382,Kindle Paperwhite,Electronics,Amazon,119.2
PROD-6077,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,350.41
PROD-2843,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,68.81
PROD-8750,Becoming,Books & Media,Michelle Obama,17.11
PROD-3531,Cards Against Humanity,Toys & Games,Cards Against Humanity,23.88
PROD-3623,Garmin Forerunner 245,Sports & Fitness,Garmin,251.49
PROD-9923,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,122.41
PROD-2691,Mattel Games UNO,Toys & Games,Mattel,4.68
PROD-5548,Peloton Bike+,Sports & Fitness,Peloton,1868.78
PROD-9078,Garmin Forerunner 245,Sports & Fitness,Garmin,222.51
PROD-5836,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,19.88
PROD-3409,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,34.5
PROD-6377,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,8.6
PROD-2068,Peloton Bike+,Sports & Fitness,Peloton,1853.4
PROD-4095,Steelcase Series 1 Chair,Office Products,Steelcase,383.73
PROD-5110,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.83
PROD-6693,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,57.54
PROD-3507,Crocs Classic Clogs,Clothing & Fashion,Crocs,17.77
PROD-9738,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,206.46
PROD-8001,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,86.22
PROD-9287,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.49
PROD-5983,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,40.64
PROD-4184,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,17.71
PROD-3999,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,146.28
PROD-6351,Mattel Games UNO,Toys & Games,Mattel,5.04
PROD-2447,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.48
PROD-7775,Catan Board Game,Toys & Games,Catan Studio,41.64
PROD-8174,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,116.52
PROD-5146,Becoming,Books & Media,Michelle Obama,17.54
PROD-4323,The Midnight Library,Books & Media,Matt Haig,11.66
PROD-7637,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.73
PROD-1676,Cards Against Humanity,Toys & Games,Cards Against Humanity,23.57
PROD-7776,Resistance Band Set,Sports & Fitness,FitBeast,21.03
PROD-7322,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,324.32
PROD-4352,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.95
PROD-9484,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,10.24
PROD-2255,The Psychology of Money,Books & Media,Morgan Housel,12.28
PROD-3680,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.94
PROD-2786,Ninja Professional Blender,Home & Kitchen,Ninja,78.09
PROD-9627,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.73
PROD-9518,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.85
PROD-6006,Gaiam Yoga Mat,Sports & Fitness,Gaiam,25.59
PROD-6476,Dune,Books & Media,Frank Herbert,7.82
PROD-8221,Samsung Galaxy S23,Electronics,Samsung,673.87
PROD-2668,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,106.6
PROD-8798,iPhone 15 Pro,Electronics,Apple,817.63
PROD-8596,The Psychology of Money,Books & Media,morgan housel,10.43
PROD-2851,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.78
PROD-2385,Where the Crawdads Sing,Books & Media,Delia Owens,8.94
PROD-4622,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,47.48
PROD-4726,Blue Yeti USB Microphone,Office Products,BLUE,105.25
PROD-8346,Becoming,Books & Media,Michelle Obama,16.73
PROD-4459,Project Hail Mary,Books & Media,Andy Weir,13.39
PROD-8576,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,26.58
PROD-2714,Laptop Stand Adjustable,Office Products,Nulaxy,23.72
PROD-4268,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,70.52
PROD-5571,Blue Yeti USB Microphone,Office Products,Blue,106.03
PROD-3643,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,154.26
PROD-3313,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,105.98
PROD-5340,Peloton Bike+,Sports & Fitness,Peloton,2121.93
PROD-2870,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,41.44
PROD-8026,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.92
PROD-3940,Becoming,Books & Media,Michelle Obama,16.1
PROD-8994,Herman Miller Aeron Chair,Office Products,Herman Miller,1171.95
PROD-8904,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,181.82
PROD-9645,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,10.32
PROD-6910,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,10.3
PROD-5288,The Psychology of Money,Books & Media,Morgan Housel,12.75
PROD-4461,Garmin Forerunner 245,Sports & Fitness,GARMIN,225.6
PROD-6048,Cards Against Humanity,Toys & Games,Cards Against Humanity,21.31
PROD-9714,Theragun Pro G4,Sports & Fitness,Therabody,503.22
PROD-5666,Sony WH-1000XM5 Headphones,Electronics,Sony,334.48
PROD-3112,Garmin Forerunner 245,Sports & Fitness,Garmin,247.89
PROD-4516,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,13.42
PROD-4045,Ray-Ban Classic Wayfarer Sunglasses,Clothing & Fashion,Ray-Ban,106.19
PROD-8093,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,35.13
PROD-8490,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,11.01
PROD-4834,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.39
PROD-6449,Garmin Forerunner 245,Sports & Fitness,Garmin,253.79
PROD-4577,Ninja Professional Blender,Home & Kitchen,Ninja,63.6
PROD-5924,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,141.51
PROD-9534,HP OfficeJet Pro 8025e,Office Products,HP,159.57
PROD-9086,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.91
PROD-5613,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.79
PROD-7113,Peloton Bike+,Sports & Fitness,Peloton,2083.0
PROD-4887,Atomic Habits,Books & Media,James Clear,11.34
PROD-3628,Laptop Stand Adjustable,Office Products,Nulaxy,21.21
PROD-9372,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.4
PROD-1865,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,21.93
PROD-7069,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,10.75
PROD-7310,GoPro HERO11 Black,Electronics,GoPro,408.26
PROD-8431,Becoming,Books & Media,Michelle Obama,14.99
PROD-8518,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,176.33
PROD-7870,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,15.9
PROD-6025,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,129.58
PROD-2200,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.55
PROD-1013,August Wi-Fi Smart Lock,Tools & Home Improvement,August,168.04
PROD-6944,Nest Learning Thermostat,Tools & Home Improvement,Google,161.19
PROD-1365,Herman Miller Aeron Chair,Office Products,Herman Miller,1036.72
PROD-7233,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,13.16
PROD-7091,Herman Miller Aeron Chair,Office Products,Herman Miller,1135.16
PROD-7778,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.87
PROD-2054,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.8
PROD-9812,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,10.25
PROD-4653,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,19.3
PROD-9753,Where the Crawdads Sing,Books & Media,Delia Owens,9.81
PROD-6751,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,48.07
PROD-6923,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,13.99
PROD-9569,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.75
PROD-2655,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.84
PROD-5282,August Wi-Fi Smart Lock,Tools & Home Improvement,August,149.22
PROD-2732,Post-it Super Sticky Notes,Office Products,3M,11.47
PROD-7216,Bose QuietComfort 45,Electronics,Bose,284.02
PROD-1849,Ticket to Ride Board Game,Toys & Games,Days of Wonder,38.06
PROD-9436,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,139.4
PROD-5797,Dell XPS 13 Laptop,Electronics,Dell,975.64
PROD-3469,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,14.9
PROD-5802,iPhone 15 Pro,Electronics,Apple,803.98
PROD-2640,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.08
PROD-1844,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.83
PROD-3595,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.06
PROD-4751,The Psychology of Money,Books & Media,Morgan Housel,10.52
PROD-3938,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,18.2
PROD-6119,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.74
PROD-8752,Peloton Bike+,Sports & Fitness,Peloton,2081.42
PROD-6484,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.49
PROD-5153,Barbie Dreamhouse,Toys & Games,Mattel,144.61
PROD-2020,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,187.2
PROD-3875,Fitbit Charge 5,Electronics,Fitbit,120.18
PROD-1788,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,14.97
PROD-3095,Where the Crawdads Sing,Books & Media,Delia Owens,9.21
PROD-9862,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.29
PROD-2061,Gaiam Yoga Mat,Sports & Fitness,Gaiam,21.31
PROD-1394,Theragun Pro G4,Sports & Fitness,Therabody,457.41
PROD-2397,Dune,Books & Media,Frank Herbert,6.89
PROD-2962,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,47.74
PROD-3243,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,12.83
PROD-8923,Theragun Pro G4,Sports & Fitness,Therabody,475.47
PROD-2727,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,64.33
PROD-3414,Fitbit Charge 5,Electronics,Fitbit,121.76
PROD-2913,Laptop Stand Adjustable,Office Products,Nulaxy,22.27
PROD-6033,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,14.32
PROD-8977,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,36.41
PROD-3955,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,70.84
PROD-1574,Herman Miller Aeron Chair,Office Products,Herman Miller,990.68
PROD-5558,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.55
PROD-7607,R3sist4nc3 B4nd S3t,Sports & Fitness,FitBeast,20.75
PROD-1648,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,308.56
PROD-8585,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,175.52
PROD-7851,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,38.54
PROD-4343,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,14.63
PROD-4395,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.65
PROD-6348,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.97
PROD-6980,Resistance Band Set,Sports & Fitness,FitBeast,19.73
PROD-7290,Blue Yeti USB Microphone,Office Products,Blue,99.53
PROD-8828,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,19.76
PROD-5754,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,26.98
PROD-7316,Garmin Forerunner 245,Sports & Fitness,Garmin,208.28
PROD-9260,Braun Series 7 Electric Razor,Health & Personal Care,Braun,127.01
PROD-6874,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,21.92
PROD-5442,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,87.38
PROD-2230,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,62.13
PROD-5769,Hasbro Connect 4,Toys & Games,Hasbro,8.07
PROD-3089,Sony WH-1000XM5 Headphones,Electronics,Sony,334.18
PROD-4152,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,10.78
PROD-9349,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,94.19
PROD-2095,Ticket to Ride Board Game,Toys & Games,Days of Wonder,35.64
PROD-2137,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,11.19
PROD-3552,Logitech C920x HD Pro Webcam,Office Products,Logitech,53.06
PROD-8855,Kindle Paperwhite,Electronics,Amazon,120.61
PROD-9669,Garmin Forerunner 245,Sports & Fitness,Garmin,243.19
PROD-7152,Iron Gym Tot4l Upp3r Body Workout B4r,Sports & Fitness,Iron Gym,23.08
PROD-4129,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,24.79
PROD-7239,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,144.48
PROD-6507,Cards Against Humanity,Toys & Games,Cards Against Humanity,25.18
PROD-6957,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,35.0
PROD-3437,iRobot Roomba j7+,Home & Kitchen,iRobot,519.38
PROD-5860,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,48.27
PROD-7710,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,21.91
PROD-7339,Fitbit Charge 5,Electronics,Fitbit,128.49
PROD-5359,Logitech MX Master 3S Mouse,Electronics,Logitech,86.59
PROD-4489,Resistance Band Set,Sports & Fitness,FitBeast,18.02
PROD-8995,Ninja Professional Blender,Home & Kitchen,Ninja,66.99
PROD-1321,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,19.45
PROD-8258,Garmin Forerunner 245,Sports & Fitness,Garmin,236.61
PROD-5067,Garmin Forerunner 245,Sports & Fitness,Garmin,227.33
PROD-9963,Cards Against Humanity,Toys & Games,Cards Against Humanity,22.82
PROD-2332,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,13.87
PROD-1125,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,95.08
PROD-3227,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,105.63
PROD-2861,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,158.4
PROD-6010,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.13
PROD-9888,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,163.84
PROD-9194,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,330.79
PROD-8739,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,185.05
PROD-9638,Hasbro Connect 4,Toys & Games,Hasbro,8.09
PROD-3375,Hasbro Connect 4,Toys & Games,Hasbro,8.08
PROD-3513,Becoming,Books & Media,Michelle Obama,15.1
PROD-2952,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,25.02
PROD-9364,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,21.5
PROD-5170,Garmin Forerunner 245,Sports & Fitness,Garmin,248.76
PROD-2358,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,21.33
PROD-9477,Epson EcoTank ET-2800,Office Products,Epson,171.44
PROD-4273,Braun Series 7 Electric Razor,Health & Personal Care,Braun,108.86
PROD-5539,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,13.45
PROD-5707,Levi's Men's 501 Original Fit Jeans,Clothing & Fashion,Levi's,28.9
PROD-8564,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,148.79
PROD-6856,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,20.23
PROD-6956,Anker 737 Power Bank,Electronics,Anker,124.87
PROD-2533,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,155.82
PROD-9111,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,21.14
PROD-8080,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,196.02
PROD-6459,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,9.66
PROD-4365,Gaiam Yoga Mat,Sports & Fitness,Gaiam,24.71
PROD-9719,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,25.09
PROD-3516,Levi's Men's 501 Original Fit Jeans,Clothing & Fashion,Levi's,44.95
PROD-6976,iPad Air,Electronics,Apple,527.93
PROD-7170,GoPro HERO11 Black,Electronics,GoPro,405.27
PROD-9155,Laptop Stand Adjustable,Office Products,Nulaxy,22.11
PROD-2880,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,116.12
PROD-7785,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.69
PROD-9038,Blue Yeti USB Microphone,Office Products,Blue,108.64
PROD-5187,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.39
PROD-5307,Where the Crawdads Sing,Books & Media,Delia Owens,9.4
PROD-6198,Logitech C920x HD Pro Webcam,Office Products,Logitech,55.46
PROD-6246,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,108.0
PROD-5533,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,113.77
PROD-5683,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,12.16
PROD-6215,iPad Air,Electronics,Apple,504.33
PROD-6041,Levi's Men's 501 Original Fit Jeans,Clothing & Fashion,Levi's,28.3
PROD-1148,iRobot Roomba j7+,Home & Kitchen,iRobot,594.31
PROD-7435,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,39.33
PROD-1560,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,15.27
PROD-3413,Ninja Professional Blender,Home & Kitchen,Ninja,69.59
PROD-2047,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,15.84
PROD-7108,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,26.59
PROD-2530,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.18
PROD-2778,August Wi-Fi Smart Lock,Tools & Home Improvement,August,154.92
PROD-4128,August Wi-Fi Smart Lock,Tools & Home Improvement,August,164.0
PROD-2758,Gaiam Yoga Mat,Sports & Fitness,Gaiam,22.22
PROD-2266,August Wi-Fi Smart Lock,Tools & Home Improvement,August,146.29
PROD-3184,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,90.72
PROD-8696,Garmin Forerunner 245,Sports & Fitness,Garmin,249.42
PROD-7244,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,13.53
PROD-2604,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,111.52
PROD-7947,Ninja Professional Blender,Home & Kitchen,Ninja,67.73
PROD-4913,Herman Miller Aeron Chair,Office Products,Herman Miller,1176.26
PROD-9951,Epson EcoTank ET-2800,Office Products,Epson,180.98
PROD-2111,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.54
PROD-4927,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,89.36
PROD-7726,The Midnight Library,Books & Media,Matt Haig,12.45
PROD-1330,Project Hail Mary,Books & Media,Andy Weir,12.33
PROD-8536,Braun Series 7 Electric Razor,Health & Personal Care,Braun,110.9
PROD-5129,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,22.13
PROD-4819,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,76.05
PROD-7477,Dell XPS 13 Laptop,Electronics,Dell,975.08
PROD-2330,Where the Crawdads Sing,Books & Media,Delia Owens,9.04
PROD-9925,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,16.21
PROD-9691,Logitech C920x HD Pro Webcam,Office Products,Logitech,52.15
PROD-5935,Herman Miller Aeron Chair,Office Products,Herman Miller,1013.51
PROD-9755,Logitech MX Master 3S Mouse,Electronics,Logitech,86.72
PROD-4912,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.79
PROD-9079,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.6
PROD-1720,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,176.32
PROD-7137,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,61.44
PROD-4239,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,128.91
PROD-3387,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,13.34
PROD-4768,Steelcase Series 1 Chair,Office Products,Steelcase,438.6
PROD-8717,Logitech C920x HD Pro Webcam,Office Products,Logitech,56.04
PROD-2448,MacBook Air M2,Electronics,Apple,963.26
PROD-9236,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,46.1
PROD-3451,Steelcase Series 1 Chair,Office Products,Steelcase,356.72
PROD-8957,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,65.87
PROD-6244,Atomic Habits,Books & Media,James Clear,13.05
PROD-8669,Logitech C920x HD Pro Webcam,Office Products,Logitech,57.32
PROD-8767,Mattel Games UNO,Toys & Games,Mattel,4.83
PROD-1168,Post-it Super Sticky Notes,Office Products,3M,10.38
PROD-8902,Catan Board Game,Toys & Games,Catan Studio,36.05
PROD-3951,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,11.4
PROD-8858,Epson EcoTank ET-2800,Office Products,Epson,178.47
PROD-2994,Ninja Professional Blender,Home & Kitchen,Ninja,75.17
PROD-8928,Dune,Books & Media,Frank Herbert,7.23
PROD-3168,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,20.84
PROD-9614,Bose QuietComfort 45,Electronics,Bose,277.58
PROD-4412,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,12.07
PROD-5764,Where the Crawdads Sing,Books & Media,Delia Owens,9.29
PROD-3672,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,8.25
PROD-8282,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,9.64
PROD-3664,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,79.89
PROD-5622,Herman Miller Aeron Chair,Office Products,Herman Miller,1109.05
PROD-9974,Fitbit Charge 5,Electronics,Fitbit,119.9
PROD-9692,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,15.46
PROD-3934,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,33.44
PROD-1549,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,154.1
PROD-6784,Post-it Super Sticky Notes,Office Products,3M,11.76
PROD-7236,Ticket to Ride Board Game,Toys & Games,Days of Wonder,33.4
PROD-7109,Samsung Galaxy S23,Electronics,Samsung,668.04
PROD-8578,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,9.64
PROD-4867,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,116.78
PROD-5352,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.91
PROD-3348,Becoming,Books & Media,Michelle Obama,14.55
PROD-8708,Wyze Cam v3,Electronics,Wyze,29.72
PROD-1962,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,79.6
PROD-3273,Resistance Band Set,Sports & Fitness,FitBeast,19.35
PROD-8396,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,37.35
PROD-5009,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,157.25
PROD-8422,Logitech C920x HD Pro Webcam,Office Products,Logitech,56.1
PROD-1692,Herman Miller Aeron Chair,Office Products,Herman Miller,1160.94
PROD-1277,Bose QuietComfort 45,Electronics,Bose,281.13
PROD-1525,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.08
