Date,Quantity,Avg_UnitPrice,Avg_Discount,Year,Month,Day,DayOfWeek,DayOfYear,WeekOfYear,Quarter,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,IsYearStart,IsYearEnd,DayName,MonthName,DayOfWeek_Sin,DayOfWeek_Cos,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,WeekOfYear_Sin,WeekOfYear_Cos,Lag_1,Lag_2,Lag_3,Lag_7,Lag_14,Lag_21,Lag_28,Lag_30,Lag_365,Rolling_3_Mean,Rolling_7_Mean,Rolling_14_Mean,Rolling_30_Mean,Rolling_90_Mean,Rolling_7_Std,Rolling_14_Std,Rolling_30_Std,Rolling_7_Min,Rolling_7_Max,Rolling_30_Min,Rolling_30_Max,Expanding_Mean,Expanding_Std,Expanding_Min,Expanding_Max,Diff_1,Diff_7,Diff_30,Pct_Change_1,Pct_Change_7,Trend
2023-08-16,110,218.8744680851064,75.02617021276596,2023,8,16,2,228,33,3,0,0,0,0,0,0,0,Wednesday,August,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.7055836101071774,-0.70862667826446,-0.7485107481711011,-0.6631226582407952,121.0,121.0,99.0,78.0,131.0,100.0,109.0,129.0,123.0,117.33333333333333,107.71428571428571,103.14285714285714,107.5,97.86666666666666,10.965313275878177,14.0813960346874,16.466789985112452,95.0,121.0,76.0,131.0,96.69335347432025,39.562473931055,31.0,256.0,-11.0,32.0,-19.0,-9.090909090909093,41.025641025641036,1323
2023-08-17,102,222.94616666666667,44.099833333333336,2023,8,17,3,229,33,3,0,0,0,0,0,0,0,Thursday,August,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.7176769136759614,-0.6963762255968727,-0.7485107481711011,-0.6631226582407952,110.0,121.0,121.0,97.0,113.0,113.0,128.0,125.0,102.0,111.0,108.42857142857143,102.35714285714286,106.73333333333333,97.7,10.293317295820426,13.79301463593977,16.156419314237855,95.0,121.0,76.0,131.0,96.69735849056603,39.54779930126388,31.0,256.0,-8.0,5.0,-23.0,-7.272727272727275,5.154639175257736,1324
2023-08-18,96,329.12157894736845,69.47526315789474,2023,8,18,4,230,33,3,0,0,0,0,0,0,0,Friday,August,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.7295575540864876,-0.6839194216246105,-0.7485107481711011,-0.6631226582407952,102.0,110.0,121.0,111.0,113.0,118.0,106.0,109.0,101.0,102.66666666666667,106.28571428571429,101.14285714285714,106.3,97.96666666666667,11.190982764625735,13.529779933721807,16.267483962886377,95.0,121.0,76.0,131.0,96.69683257918552,39.532877425088124,31.0,256.0,-6.0,-15.0,-13.0,-5.882352941176472,-13.513513513513509,1325
2023-08-19,98,199.5663043478261,18.362826086956524,2023,8,19,5,231,33,3,1,0,0,0,0,0,0,Saturday,August,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.7412220108485957,-0.6712599575675315,-0.7485107481711011,-0.6631226582407952,96.0,102.0,110.0,95.0,116.0,76.0,127.0,128.0,130.0,98.66666666666667,106.71428571428571,99.85714285714286,105.3,98.0,10.734900802436428,12.847371134007982,15.802989677862463,96.0,121.0,76.0,131.0,96.69781461944235,39.51798398917796,31.0,256.0,2.0,3.0,-30.0,2.083333333333326,3.157894736842115,1326
2023-08-20,117,191.57877192982457,48.4521052631579,2023,8,20,6,232,33,3,1,0,0,0,0,0,0,Sunday,August,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.7526668275320083,-0.658401584698049,-0.7485107481711011,-0.6631226582407952,98.0,96.0,102.0,99.0,90.0,106.0,115.0,106.0,97.0,103.66666666666667,109.28571428571429,101.78571428571429,105.66666666666667,98.44444444444444,10.734900802436425,13.273331107198178,15.946750470698394,96.0,121.0,76.0,131.0,96.71310240963855,39.50701951324534,31.0,256.0,19.0,18.0,11.0,19.387755102040828,18.181818181818187,1327
2023-08-21,87,201.46829787234043,73.46148936170214,2023,8,21,0,233,34,3,0,0,0,0,0,0,0,Monday,August,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.7638886127905429,-0.64534811322955,-0.8229838658936564,-0.5680647467311559,117.0,98.0,96.0,121.0,100.0,128.0,131.0,127.0,107.0,100.66666666666667,104.42857142857143,100.85714285714286,104.33333333333333,98.47777777777777,12.149857925881381,13.850060498935452,15.772812342616938,87.0,121.0,76.0,131.0,96.70579382994732,39.493040844447464,31.0,256.0,-30.0,-34.0,-40.0,-25.64102564102564,-28.099173553719005,1328
2023-08-22,83,155.99863636363636,62.41,2023,8,22,1,234,34,3,0,0,0,0,0,0,0,Tuesday,August,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.7748840413670405,-0.6321034111873489,-0.8229838658936564,-0.5680647467311559,87.0,117.0,98.0,121.0,80.0,80.0,88.0,115.0,96.0,95.66666666666667,99.0,101.07142857142857,103.26666666666667,98.26666666666667,12.000000000002293,13.5218585756787,16.105114487133743,83.0,117.0,76.0,131.0,96.69548872180451,39.47996866079027,31.0,256.0,-4.0,-38.0,-32.0,-4.597701149425292,-31.404958677685947,1329
2023-08-23,80,176.04690476190476,32.351190476190474,2023,8,23,2,235,34,3,0,0,0,0,0,0,0,Wednesday,August,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.7856498550787144,-0.6186714032625034,-0.8229838658936564,-0.5680647467311559,83.0,87.0,117.0,110.0,78.0,131.0,100.0,131.0,78.0,83.33333333333333,94.71428571428571,101.21428571428571,101.56666666666666,98.18888888888888,12.750350135250546,13.267534530856468,15.764830638401364,80.0,117.0,76.0,131.0,96.68294515401954,39.46777692853307,31.0,256.0,-3.0,-30.0,-51.0,-3.6144578313253017,-27.27272727272727,1330
2023-08-24,120,228.146875,27.786718750000002,2023,8,24,3,236,34,3,0,0,0,0,0,0,0,Thursday,August,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.7961828637826154,-0.6050560696488494,-0.8229838658936564,-0.5680647467311559,80.0,83.0,87.0,102.0,97.0,113.0,113.0,88.0,87.0,94.33333333333333,97.28571428571429,102.85714285714286,102.63333333333334,98.24444444444444,15.892495983057023,14.103230087504592,15.89726355401313,80.0,120.0,76.0,131.0,96.70045045045045,39.45812033667058,31.0,256.0,40.0,18.0,32.0,50.0,17.647058823529417,1331
2023-08-25,97,222.98017543859652,25.30912280701754,2023,8,25,4,237,34,3,0,0,0,0,0,0,0,Friday,August,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.8064799463209447,-0.5912614448635783,-0.8229838658936564,-0.5680647467311559,120.0,80.0,83.0,96.0,111.0,113.0,118.0,100.0,80.0,99.0,97.42857142857143,101.85714285714286,102.53333333333333,98.42222222222222,15.883504471172895,13.977218513088841,15.923812862878068,80.0,120.0,76.0,131.0,96.7006751687922,39.443306802241565,31.0,256.0,-23.0,1.0,-3.0,-19.166666666666664,1.041666666666674,1332
2023-08-26,74,334.39162790697674,119.88232558139534,2023,8,26,5,238,34,3,1,0,0,0,0,0,0,Saturday,August,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.8165380514459157,-0.5772916165517278,-0.8229838658936564,-0.5680647467311559,97.0,120.0,80.0,98.0,95.0,116.0,76.0,113.0,116.0,97.0,94.0,100.35714285714286,101.23333333333333,98.32222222222222,18.16590212458647,15.780256129622227,16.616741315734263,74.0,120.0,74.0,131.0,96.68365817091454,39.433407489305914,31.0,256.0,-23.0,-24.0,-39.0,-23.71134020618557,-24.489795918367353,1333
2023-08-27,130,107.00515625,8.87640625,2023,8,27,6,239,34,3,1,0,0,0,0,0,0,Sunday,August,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.8263541987239094,-0.5631507242749189,-0.8229838658936564,-0.5680647467311559,74.0,97.0,120.0,117.0,99.0,90.0,106.0,118.0,93.0,100.33333333333333,95.85714285714286,102.57142857142857,101.63333333333334,98.52222222222223,21.30280553846321,17.640487895373223,17.169506516583276,74.0,130.0,74.0,131.0,96.70861423220974,39.42916951316623,31.0,256.0,56.0,13.0,12.0,75.67567567567568,11.111111111111116,1334
2023-08-28,83,163.2577358490566,50.753584905660375,2023,8,28,0,240,35,3,0,0,0,0,0,0,0,Monday,August,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.8359254794186365,-0.5488429582847199,-0.8854560256532096,-0.4647231720437691,130.0,74.0,97.0,87.0,121.0,100.0,128.0,76.0,100.0,95.66666666666667,95.28571428571429,99.85714285714286,101.86666666666666,98.38888888888889,21.631106349533233,17.509808867986056,16.8538000080887,74.0,130.0,74.0,131.0,96.69835329341318,39.41618364158115,31.0,256.0,-47.0,-4.0,7.0,-36.15384615384616,-4.597701149425292,1335
2023-08-29,65,156.63325,15.901,2023,8,29,1,241,35,3,0,0,0,0,0,0,0,Tuesday,August,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.8452490573530633,-0.5343725582809785,-0.8854560256532096,-0.4647231720437691,83.0,130.0,74.0,83.0,121.0,80.0,80.0,106.0,123.0,92.66666666666667,92.71428571428571,95.85714285714286,100.5,98.21111111111111,24.246747450015167,18.666535844648777,18.121714922273362,65.0,130.0,65.0,131.0,96.67464472700075,39.41096490233545,31.0,256.0,-18.0,-18.0,-41.0,-21.68674698795181,-21.68674698795181,1336
2023-08-30,99,232.05106382978724,34.33212765957447,2023,8,30,2,242,35,3,0,0,0,0,0,0,0,Wednesday,August,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.8543221697498269,-0.5197438121555157,-0.8854560256532096,-0.4647231720437691,65.0,83.0,130.0,80.0,110.0,78.0,131.0,128.0,110.0,82.33333333333333,95.42857142857143,95.07142857142857,99.53333333333333,98.08888888888889,23.64217377806948,18.252351948402403,17.361736233956513,65.0,130.0,65.0,131.0,96.6763826606876,39.3962748552419,31.0,256.0,34.0,19.0,-29.0,52.3076923076923,23.750000000000004,1337
2023-08-31,112,103.91415094339622,16.327358490566038,2023,8,31,3,243,35,3,0,0,1,0,0,0,0,Thursday,August,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.8631421280499115,-0.5049610547215202,-0.8854560256532096,-0.4647231720437691,99.0,65.0,83.0,120.0,102.0,97.0,113.0,80.0,115.0,92.0,94.28571428571429,95.78571428571429,100.6,98.6,22.418104928193276,18.73367421117776,17.10132077980529,65.0,130.0,65.0,131.0,96.68782673637043,39.383776446864424,31.0,256.0,13.0,-8.0,32.0,13.131313131313128,-6.666666666666665,1338
2023-09-01,90,221.761875,24.534166666666668,2023,9,1,4,244,35,3,0,1,0,0,0,0,0,Friday,September,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.8717063187093217,-0.49002866642905946,-0.8854560256532096,-0.4647231720437691,112.0,99.0,65.0,97.0,96.0,111.0,113.0,131.0,98.0,100.33333333333333,93.28571428571429,95.35714285714286,99.23333333333333,98.96666666666667,22.432968934988306,18.79691931738212,16.202773992668,65.0,130.0,65.0,130.0,96.68283582089552,39.36949120015565,31.0,256.0,-22.0,-7.0,-41.0,-19.64285714285714,-7.216494845360821,1339
2023-09-02,67,209.08451612903227,41.03645161290323,2023,9,2,5,245,35,3,1,0,0,0,0,0,0,Saturday,September,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.8800122039735356,-0.4749510720670502,-0.8854560256532096,-0.4647231720437691,90.0,112.0,99.0,74.0,98.0,95.0,116.0,113.0,100.0,89.66666666666667,92.28571428571429,93.14285714285714,97.7,98.61111111111111,23.563490726930727,20.232712061476956,17.01145658585476,65.0,130.0,65.0,130.0,96.6607009694258,39.36314492408151,31.0,256.0,-23.0,-7.0,-46.0,-25.555555555555554,-9.459459459459463,1340
2023-09-03,84,233.31619047619049,40.27095238095238,2023,9,3,6,246,35,3,1,0,0,0,0,0,0,Sunday,September,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.888057322629493,-0.4597327394521046,-0.8854560256532096,-0.4647231720437691,67.0,90.0,112.0,130.0,117.0,99.0,90.0,113.0,78.0,80.33333333333333,85.71428571428571,90.78571428571429,96.73333333333333,98.63333333333334,16.71041876309959,19.131844462243325,16.935849211236935,65.0,112.0,65.0,130.0,96.65126676602087,39.34998313710884,31.0,256.0,17.0,-46.0,-29.0,25.373134328358216,-35.38461538461538,1341
2023-09-04,83,152.25846153846152,26.755384615384614,2023,9,4,0,247,36,3,0,0,0,0,0,0,0,Monday,September,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.8958392907349089,-0.4443781781046134,-0.9350162426854147,-0.3546048870425359,84.0,67.0,90.0,83.0,87.0,121.0,100.0,116.0,48.0,78.0,85.71428571428571,90.5,95.63333333333334,98.76666666666667,16.71041876309959,19.222382786741036,16.711514373140627,65.0,112.0,65.0,130.0,96.64110201042442,39.33708324985254,31.0,256.0,-1.0,0.0,-33.0,-1.1904761904761862,0.0,1342
2023-09-05,74,117.27604651162791,13.397209302325582,2023,9,5,1,248,36,3,0,0,0,0,0,0,0,Tuesday,September,0.7818314824680297,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.9033558023246842,-0.4288919379124841,-0.9350162426854147,-0.3546048870425359,83.0,84.0,67.0,65.0,83.0,121.0,80.0,90.0,83.0,80.33333333333333,87.0,89.85714285714286,95.1,98.82222222222222,15.121728296286841,19.63849102325145,17.147132061398555,67.0,112.0,65.0,130.0,96.62425595238095,39.32728481339271,31.0,256.0,-9.0,9.0,-16.0,-10.843373493975905,13.846153846153841,1343
2023-09-06,78,107.32348837209302,13.823488372093022,2023,9,6,2,249,36,3,0,0,0,0,0,0,0,Wednesday,September,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.9106046300942162,-0.4132786077829044,-0.9350162426854147,-0.3546048870425359,74.0,83.0,84.0,99.0,80.0,110.0,78.0,100.0,45.0,78.33333333333333,84.0,89.71428571428571,94.36666666666666,98.5111111111111,14.410644214146787,19.72280433886138,17.39893641880891,67.0,112.0,65.0,130.0,96.61040892193309,39.31593126326195,31.0,256.0,4.0,-21.0,-22.0,5.405405405405395,-21.212121212121215,1344
2023-09-07,77,220.8231914893617,16.587021276595745,2023,9,7,3,250,36,3,0,0,0,0,0,0,0,Thursday,September,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.9175836260593935,-0.39754281428255656,-0.9350162426854147,-0.3546048870425359,78.0,74.0,83.0,112.0,120.0,102.0,97.0,80.0,84.0,76.33333333333333,79.0,86.64285714285714,94.26666666666667,98.53333333333333,7.483314773551606,17.908344178309452,17.492724267502144,67.0,90.0,65.0,130.0,96.59583952451709,39.30494767895771,31.0,256.0,-1.0,-35.0,-3.0,-1.2820512820512775,-31.25,1345
2023-09-08,92,191.24310344827586,22.755517241379312,2023,9,8,4,251,36,3,0,0,0,0,0,0,0,Friday,September,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.9242907221930934,-0.3816892202666586,-0.9350162426854147,-0.3546048870425359,77.0,78.0,74.0,90.0,97.0,96.0,111.0,78.0,102.0,82.33333333333333,79.28571428571429,86.28571428571429,94.73333333333333,98.61111111111111,7.994045402974492,17.73492239981533,17.228551549847563,67.0,92.0,65.0,130.0,96.5924276169265,39.29054386386935,31.0,256.0,15.0,2.0,14.0,19.480519480519476,2.2222222222222143,1346
2023-09-09,47,120.90083333333332,8.765416666666667,2023,9,9,5,252,36,3,1,0,0,0,0,0,0,Saturday,September,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.9307239310379793,-0.3657225234972692,-0.9350162426854147,-0.3546048870425359,92.0,77.0,78.0,67.0,74.0,98.0,95.0,97.0,107.0,72.0,76.42857142857143,84.35714285714286,93.06666666666666,98.18888888888888,14.246135649797695,20.436043358044323,19.296119555109144,47.0,92.0,47.0,130.0,96.55563798219585,39.29917634548852,31.0,256.0,-45.0,-20.0,-50.0,-48.91304347826087,-29.850746268656714,1347
2023-09-10,93,128.58954545454546,11.280227272727272,2023,9,10,6,253,36,3,1,0,0,0,0,0,0,Sunday,September,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.9368813462954315,-0.34964745525122826,-0.9350162426854147,-0.3546048870425359,47.0,92.0,77.0,84.0,130.0,117.0,99.0,111.0,76.0,77.33333333333333,77.71428571428571,81.71428571428571,92.46666666666667,98.44444444444444,15.40253535097878,15.987632582855897,18.99679343782914,47.0,93.0,47.0,130.0,96.55300222386953,39.284716075936046,31.0,256.0,46.0,9.0,-18.0,97.87234042553192,10.71428571428572,1348
2023-09-11,72,182.29162162162163,31.01783783783784,2023,9,11,0,254,37,3,0,0,0,0,0,0,0,Monday,September,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.9427611433904206,-0.33346877891818705,-0.970941817426052,-0.23931566428755774,93.0,47.0,92.0,83.0,83.0,87.0,121.0,95.0,110.0,70.66666666666667,76.14285714285714,80.92857142857143,91.7,98.4,15.334368495080355,16.18862034181507,19.351824292512685,47.0,93.0,47.0,130.0,96.53481481481481,39.275837970191205,31.0,256.0,-21.0,-11.0,-23.0,-22.580645161290324,-13.253012048192769,1349
2023-09-12,87,194.8421052631579,48.12026315789473,2023,9,12,1,255,37,3,0,0,0,0,0,0,0,Tuesday,September,0.7818314824680297,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.9483615800121716,-0.3171912885891059,-0.970941817426052,-0.23931566428755774,72.0,93.0,47.0,74.0,65.0,83.0,121.0,99.0,76.0,84.0,78.0,82.5,91.3,98.81111111111112,15.811388300843658,15.579819293906109,19.31972370759839,47.0,93.0,47.0,130.0,96.52775721687638,39.26214564715037,31.0,256.0,15.0,13.0,-12.0,20.833333333333325,17.567567567567565,1350
2023-09-13,90,233.98268292682926,56.474390243902434,2023,9,13,2,256,37,3,0,0,0,0,0,0,0,Wednesday,September,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.9536809966304455,-0.300819807635668,-0.970941817426052,-0.23931566428755774,87.0,72.0,93.0,78.0,99.0,80.0,110.0,121.0,110.0,83.0,79.71428571428571,81.85714285714286,90.26666666666667,99.16666666666667,16.44905555256849,15.022327704797602,18.48752297489133,47.0,93.0,47.0,130.0,96.52292899408285,39.24801370413032,31.0,256.0,3.0,12.0,-31.0,3.4482758620689724,15.384615384615374,1351
2023-09-14,57,311.9814285714286,72.70342857142857,2023,9,14,3,257,37,3,0,0,0,0,0,0,0,Thursday,September,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.9587178169872964,-0.2843591872810036,-0.970941817426052,-0.23931566428755774,90.0,87.0,72.0,77.0,112.0,120.0,102.0,121.0,72.0,78.0,76.85714285714286,77.92857142857143,88.13333333333334,98.85555555555555,18.59595450116986,13.663338288530145,18.511382022091837,47.0,93.0,47.0,130.0,96.49371766444938,39.24820687684274,31.0,256.0,-33.0,-20.0,-64.0,-36.66666666666667,-25.97402597402597,1352
2023-09-15,81,217.62478260869565,31.73804347826087,2023,9,15,4,258,37,3,0,0,0,0,0,0,0,Friday,September,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.9634705485641486,-0.26781430516217486,-0.970941817426052,-0.23931566428755774,57.0,90.0,87.0,92.0,90.0,97.0,96.0,110.0,84.0,76.0,75.28571428571429,77.28571428571429,87.16666666666667,99.11111111111111,17.537714462594163,13.257384423718072,18.082346760523784,47.0,93.0,47.0,130.0,96.48227474150664,39.23595944249475,31.0,256.0,24.0,-11.0,-29.0,42.10526315789473,-11.956521739130432,1353
2023-09-16,49,133.47551724137932,31.39,2023,9,16,5,259,37,3,1,0,0,0,0,0,0,Saturday,September,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.9679377830240642,-0.25119006388481957,-0.970941817426052,-0.23931566428755774,81.0,57.0,90.0,47.0,67.0,74.0,98.0,102.0,88.0,62.333333333333336,75.57142857142857,76.0,85.4,98.92222222222222,17.008401285416866,15.079277681129705,19.141217487311536,49.0,93.0,47.0,130.0,96.44723247232473,39.24267355458589,31.0,256.0,-32.0,2.0,-53.0,-39.50617283950617,4.255319148936176,1354
2023-09-17,77,135.6239024390244,9.307804878048781,2023,9,17,6,260,37,3,1,0,0,0,0,0,0,Sunday,September,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.9721181966290612,-0.23449138957041055,-0.970941817426052,-0.23931566428755774,49.0,81.0,57.0,93.0,84.0,130.0,117.0,96.0,68.0,69.0,73.28571428571429,75.5,84.76666666666667,98.81111111111112,15.261217576091951,14.90869648122303,19.092665739950526,49.0,90.0,47.0,130.0,96.43289085545723,39.23174493165164,31.0,256.0,28.0,-16.0,-19.0,57.14285714285714,-17.204301075268813,1355
2023-09-18,110,163.97283018867924,19.454716981132076,2023,9,18,0,261,38,3,0,0,0,0,0,0,0,Monday,September,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.9760105506323682,-0.21772323039653224,-0.992708874098054,-0.12053668025532356,77.0,49.0,81.0,72.0,83.0,83.0,87.0,98.0,61.0,78.66666666666667,78.71428571428571,77.42857142857143,85.16666666666667,99.07777777777778,20.564648353541507,17.478401113789165,19.50081047534721,49.0,110.0,47.0,130.0,96.44288872512897,39.219005610655664,31.0,256.0,33.0,38.0,12.0,42.85714285714286,52.77777777777777,1356
2023-09-19,66,197.2422857142857,31.95942857142857,2023,9,19,1,262,38,3,0,0,0,0,0,0,0,Tuesday,September,0.7818314824680297,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.9796136916454901,-0.2008905551306353,-0.992708874098054,-0.12053668025532356,110.0,77.0,49.0,87.0,74.0,65.0,83.0,117.0,82.0,84.33333333333333,75.71428571428571,76.85714285714286,83.46666666666667,99.2,20.685858983973027,17.728105208558393,18.841870712698157,49.0,110.0,47.0,130.0,96.42047128129602,39.213255083967574,31.0,256.0,-44.0,-21.0,-51.0,-40.0,-24.13793103448276,1357
2023-09-20,55,335.0870731707317,53.903414634146344,2023,9,20,2,263,38,3,0,0,0,0,0,0,0,Wednesday,September,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.9829265519799822,-0.1839983516576799,-0.992708874098054,-0.12053668025532356,66.0,110.0,77.0,90.0,78.0,99.0,80.0,87.0,78.0,77.0,70.71428571428571,75.21428571428571,82.4,98.84444444444445,20.88631358660861,18.655494432672477,19.528228904279587,49.0,110.0,47.0,130.0,96.38999264164828,39.21491428188309,31.0,256.0,-11.0,-35.0,-32.0,-16.666666666666664,-38.888888888888886,1358
2023-09-21,69,208.41725000000002,20.23525,2023,9,21,3,264,38,3,0,0,0,0,0,0,0,Thursday,September,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.9859481499638303,-0.1670516255021195,-0.992708874098054,-0.12053668025532356,55.0,66.0,110.0,57.0,77.0,112.0,120.0,83.0,63.0,63.333333333333336,72.42857142857143,74.64285714285714,81.93333333333334,98.52222222222223,20.04875010948156,18.71900368345229,19.680085038597937,49.0,110.0,47.0,130.0,96.36985294117648,39.20751910108879,31.0,256.0,14.0,12.0,-14.0,25.454545454545464,21.052631578947366,1359
2023-09-22,86,108.5,15.862499999999999,2023,9,22,4,265,38,3,0,0,0,0,0,0,0,Friday,September,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.9886775902323404,-0.15005539834465262,-0.992708874098054,-0.12053668025532356,69.0,55.0,66.0,81.0,92.0,90.0,97.0,80.0,92.0,70.0,73.14285714285714,74.21428571428571,82.13333333333334,98.71111111111111,20.48925386170955,18.35621282973563,19.690244973754044,49.0,110.0,47.0,130.0,96.36223365172667,39.194109877949494,31.0,256.0,17.0,5.0,6.0,24.63768115942029,6.172839506172845,1360
2023-09-23,62,180.89290322580644,41.7641935483871,2023,9,23,5,266,38,3,1,0,0,0,0,0,0,Saturday,September,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.9911140639934546,-0.13301470653419636,-0.992708874098054,-0.12053668025532356,86.0,69.0,55.0,49.0,47.0,67.0,74.0,120.0,120.0,72.33333333333333,75.0,75.28571428571429,80.2,98.35555555555555,18.42100250619898,17.035838113218308,18.66473717449869,55.0,110.0,47.0,130.0,96.33700440528635,39.19077020793965,31.0,256.0,-24.0,13.0,-58.0,-27.906976744186053,26.530612244897966,1361
2023-09-24,84,155.29354166666667,42.92604166666667,2023,9,24,6,267,38,3,1,0,0,0,0,0,0,Sunday,September,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.9932568492674143,-0.11593459959550065,-0.992708874098054,-0.12053668025532356,62.0,86.0,69.0,77.0,93.0,84.0,130.0,97.0,102.0,77.33333333333333,76.0,74.64285714285714,79.76666666666667,98.63333333333334,18.73499399519668,16.47659011986471,18.41042308478894,55.0,110.0,47.0,130.0,96.32795304475422,39.17780550505127,31.0,256.0,22.0,7.0,-13.0,35.48387096774193,9.090909090909083,1362
2023-09-25,77,195.24244444444443,45.64511111111111,2023,9,25,0,268,39,3,0,0,0,0,0,0,0,Monday,September,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.9951053111006974,-0.09882013873287211,-1.0,-1.8369701987210297e-16,84.0,62.0,86.0,110.0,72.0,83.0,83.0,74.0,88.0,74.33333333333333,71.28571428571429,75.0,79.86666666666666,98.66666666666667,11.513966674065225,16.46908525786331,18.38615171025883,55.0,86.0,47.0,130.0,96.31378299120234,39.16692741510316,31.0,256.0,-7.0,-33.0,3.0,-8.333333333333337,-30.000000000000004,1363
2023-09-26,78,304.87116279069767,80.95953488372092,2023,9,26,1,269,39,3,0,0,0,0,0,0,0,Tuesday,September,0.7818314824680297,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.99665890175417,-0.08167639533042287,-1.0,-1.8369701987210297e-16,77.0,84.0,62.0,66.0,87.0,74.0,65.0,130.0,96.0,79.66666666666667,73.0,74.35714285714286,78.13333333333334,98.76666666666667,11.489125293078489,16.136948252414406,15.760564783625645,55.0,86.0,47.0,112.0,96.3003663003663,39.155705136464604,31.0,256.0,1.0,12.0,-52.0,1.298701298701288,18.181818181818187,1364
2023-09-27,86,172.9252380952381,40.940238095238094,2023,9,27,2,270,39,3,0,0,0,0,0,0,0,Wednesday,September,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.9979171608653922,-0.06450844944931625,-1.0,-1.8369701987210297e-16,78.0,77.0,84.0,55.0,90.0,78.0,99.0,83.0,81.0,80.33333333333333,77.42857142857143,74.07142857142857,78.23333333333333,98.62222222222222,9.126100716394143,15.87191174426017,15.801971359630576,62.0,86.0,47.0,112.0,96.29282576866764,39.14235192295506,31.0,256.0,8.0,31.0,3.0,10.256410256410264,56.363636363636374,1365
2023-09-28,66,267.7980487804878,22.61658536585366,2023,9,28,3,271,39,3,0,0,0,0,0,0,0,Thursday,September,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.9988797155850335,-0.047321388322432316,-1.0,-1.8369701987210297e-16,86.0,78.0,77.0,69.0,57.0,77.0,112.0,65.0,87.0,76.66666666666667,77.0,74.71428571428571,78.26666666666667,98.21111111111111,9.643650760995829,15.299213511351997,15.774124017065335,62.0,86.0,47.0,112.0,96.27066569129481,39.13659913894767,31.0,256.0,-20.0,-3.0,1.0,-23.25581395348837,-4.347826086956519,1366
